match-id,slug,competition,edition,md,stage,group,sec,datetime-local,home,home_key,away,away_key,stadium,home_score,away_score,home_score_pk,away_score_pk,mom,mom_team,note,updated_at
WC-2006-MD015,spain-vs-ukraine,WC,2006,MD015,Group-Phase,H,第１節,6/14(水)15:00,スペイン,spain,ウクライナ,ukraine,FIFA World Cup Stadium Leipzig,4,0,,,,,,2026/3/13
WC-2006-MD016,tunisia-vs-saudi-arabia,WC,2006,MD016,Group-Phase,H,第１節,6/14(水)18:00,チュニジア,tunisia,サウジアラビア,saudi-arabia,FIFA World Cup Stadium Munich,2,2,,,,,,2026/3/13
WC-2006-MD017,germany-vs-poland,WC,2006,MD017,Group-Phase,A,第２節,6/14(水)21:00,ドイツ,germany,ポーランド,poland,FIFA World Cup Stadium Dortmund,1,0,,,,,,2026/3/13
WC-2006-MD018,ecuador-vs-costa-rica,WC,2006,MD018,Group-Phase,A,第２節,6/15(木)15:00,エクアドル,ecuador,コスタリカ,costa-rica,FIFA World Cup Stadium Hamburg,3,0,,,,,,2026/3/13
WC-2006-MD019,england-vs-trinidad-and-tobago,WC,2006,MD019,Group-Phase,B,第２節,6/15(木)18:00,イングランド,england,トリニダード・トバゴ,trinidad-and-tobago,FIFA World Cup Stadium Nuremberg,2,0,,,,,,2026/3/13
WC-2006-MD020,sweden-vs-paraguay,WC,2006,MD020,Group-Phase,B,第２節,6/15(木)21:00,スウェーデン,sweden,パラグアイ,paraguay,FIFA World Cup Stadium Berlin,1,0,,,,,,2026/3/13
WC-2006-MD021,argentina-vs-serbia-and-montenegro,WC,2006,MD021,Group-Phase,C,第２節,6/16(金)15:00,アルゼンチン,argentina,セルビア・モンテネグロ,serbia-and-montenegro,FIFA World Cup Stadium Gelsenkirchen,6,0,,,,,,2026/3/13
WC-2006-MD022,netherlands-vs-cote-divoire,WC,2006,MD022,Group-Phase,C,第２節,6/16(金)18:00,オランダ,netherlands,コートジボワール,cote-divoire,FIFA World Cup Stadium Stuttgart,2,1,,,,,,2026/3/13
WC-2006-MD023,mexico-vs-angola,WC,2006,MD023,Group-Phase,D,第２節,6/16(金)21:00,メキシコ,mexico,アンゴラ,angola,FIFA World Cup Stadium Hanover,0,0,,,,,,2026/3/13
WC-2006-MD024,portugal-vs-iran,WC,2006,MD024,Group-Phase,D,第２節,6/17(土)15:00,ポルトガル,portugal,イラン,iran,FIFA World Cup Stadium Frankfurt,2,0,,,,,,2026/3/13
WC-2006-MD025,czechia-vs-ghana,WC,2006,MD025,Group-Phase,E,第２節,6/17(土)18:00,チェコ,czechia,ガーナ,ghana,FIFA World Cup Stadium Cologne,0,2,,,,,,2026/3/13
WC-2006-MD026,italy-vs-usa,WC,2006,MD026,Group-Phase,E,第２節,6/17(土)21:00,イタリア,italy,アメリカ,usa,FIFA World Cup Stadium Kaiserslautern,1,1,,,,,,2026/3/13
WC-2006-MD027,brazil-vs-australia,WC,2006,MD027,Group-Phase,F,第２節,6/18(日)15:00,ブラジル,brazil,オーストラリア,australia,FIFA World Cup Stadium Munich,2,0,,,,,,2026/3/13
WC-2006-MD028,japan-vs-croatia,WC,2006,MD028,Group-Phase,F,第２節,6/18(日)18:00,日本,japan,クロアチア,croatia,FIFA World Cup Stadium Nuremberg,0,0,,,,,,2026/3/13
WC-2006-MD029,france-vs-south-korea,WC,2006,MD029,Group-Phase,G,第２節,6/18(日)21:00,フランス,france,韓国,south-korea,FIFA World Cup Stadium Leipzig,1,1,,,,,,2026/3/13
WC-2006-MD030,togo-vs-switzerland,WC,2006,MD030,Group-Phase,G,第２節,6/19(月)15:00,トーゴ,togo,スイス,switzerland,FIFA World Cup Stadium Dortmund,0,2,,,,,,2026/3/13
WC-2006-MD031,saudi-arabia-vs-ukraine,WC,2006,MD031,Group-Phase,H,第２節,6/19(月)18:00,サウジアラビア,saudi-arabia,ウクライナ,ukraine,FIFA World Cup Stadium Hamburg,0,4,,,,,,2026/3/13
WC-2006-MD032,spain-vs-tunisia,WC,2006,MD032,Group-Phase,H,第２節,6/19(月)21:00,スペイン,spain,チュニジア,tunisia,FIFA World Cup Stadium Stuttgart,3,1,,,,,,2026/3/13
WC-2006-MD033,ecuador-vs-germany,WC,2006,MD033,Group-Phase,A,第３節,6/20(火)16:00,エクアドル,ecuador,ドイツ,germany,FIFA World Cup Stadium Berlin,0,3,,,,,,2026/3/13
WC-2006-MD034,costa-rica-vs-poland,WC,2006,MD034,Group-Phase,A,第３節,6/20(火)16:00,コスタリカ,costa-rica,ポーランド,poland,FIFA World Cup Stadium Hanover,1,2,,,,,,2026/3/13
WC-2006-MD035,sweden-vs-england,WC,2006,MD035,Group-Phase,B,第３節,6/20(火)21:00,スウェーデン,sweden,イングランド,england,FIFA World Cup Stadium Cologne,2,2,,,,,,2026/3/13
WC-2006-MD036,paraguay-vs-trinidad-and-tobago,WC,2006,MD036,Group-Phase,B,第３節,6/20(火)21:00,パラグアイ,paraguay,トリニダード・トバゴ,trinidad-and-tobago,FIFA World Cup Stadium Kaiserslautern,2,0,,,,,,2026/3/13
WC-2006-MD037,netherlands-vs-argentina,WC,2006,MD037,Group-Phase,C,第３節,6/21(水)16:00,オランダ,netherlands,アルゼンチン,argentina,FIFA World Cup Stadium Frankfurt,0,0,,,,,,2026/3/13
WC-2006-MD038,cote-divoire-vs-serbia-and-montenegro,WC,2006,MD038,Group-Phase,C,第３節,6/21(水)16:00,コートジボワール,cote-divoire,セルビア・モンテネグロ,serbia-and-montenegro,FIFA World Cup Stadium Munich,3,2,,,,,,2026/3/13
WC-2006-MD039,portugal-vs-mexico,WC,2006,MD039,Group-Phase,D,第３節,6/21(水)21:00,ポルトガル,portugal,メキシコ,mexico,FIFA World Cup Stadium Gelsenkirchen,2,1,,,,,,2026/3/13
WC-2006-MD040,iran-vs-angola,WC,2006,MD040,Group-Phase,D,第３節,6/21(水)21:00,イラン,iran,アンゴラ,angola,FIFA World Cup Stadium Leipzig,1,1,,,,,,2026/3/13
WC-2006-MD041,czechia-vs-italy,WC,2006,MD041,Group-Phase,E,第３節,6/22(木)16:00,チェコ,czechia,イタリア,italy,FIFA World Cup Stadium Hamburg,0,2,,,,,,2026/3/13
WC-2006-MD042,ghana-vs-usa,WC,2006,MD042,Group-Phase,E,第３節,6/22(木)16:00,ガーナ,ghana,アメリカ,usa,FIFA World Cup Stadium Nuremberg,2,1,,,,,,2026/3/13
WC-2006-MD043,croatia-vs-australia,WC,2006,MD043,Group-Phase,F,第３節,6/22(木)21:00,クロアチア,croatia,オーストラリア,australia,FIFA World Cup Stadium Stuttgart,2,2,,,,,,2026/3/13
WC-2006-MD044,japan-vs-brazil,WC,2006,MD044,Group-Phase,F,第３節,6/22(木)21:00,日本,japan,ブラジル,brazil,FIFA World Cup Stadium Dortmund,1,4,,,,,,2026/3/13
WC-2006-MD045,togo-vs-france,WC,2006,MD045,Group-Phase,G,第３節,6/23(金)16:00,トーゴ,togo,フランス,france,FIFA World Cup Stadium Cologne,0,2,,,,,,2026/3/13
WC-2006-MD046,switzerland-vs-south-korea,WC,2006,MD046,Group-Phase,G,第３節,6/23(金)16:00,スイス,switzerland,韓国,south-korea,FIFA World Cup Stadium Hanover,2,0,,,,,,2026/3/13
WC-2006-MD047,saudi-arabia-vs-spain,WC,2006,MD047,Group-Phase,H,第３節,6/23(金)21:00,サウジアラビア,saudi-arabia,スペイン,spain,FIFA World Cup Stadium Kaiserslautern,0,1,,,,,,2026/3/13
WC-2006-MD048,ukraine-vs-tunisia,WC,2006,MD048,Group-Phase,H,第３節,6/23(金)21:00,ウクライナ,ukraine,チュニジア,tunisia,FIFA World Cup Stadium Berlin,1,0,,,,,,2026/3/13
WC-2006-MD049,germany-vs-sweden,WC,2006,MD049,Round-16,,ラウンド16,6/24(土)17:00,ドイツ,germany,スウェーデン,sweden,FIFA World Cup Stadium Munich,2,0,,,,,,2026/3/13
WC-2006-MD050,argentina-vs-mexico,WC,2006,MD050,Round-16,,ラウンド16,6/24(土)21:00,アルゼンチン,argentina,メキシコ,mexico,FIFA World Cup Stadium Leipzig,2,1,,,,,延長,2026/3/13
WC-2006-MD051,england-vs-ecuador,WC,2006,MD051,Round-16,,ラウンド16,6/25(日)17:00,イングランド,england,エクアドル,ecuador,FIFA World Cup Stadium Stuttgart,1,0,,,,,,2026/3/13
WC-2006-MD052,portugal-vs-netherlands,WC,2006,MD052,Round-16,,ラウンド16,6/25(日)21:00,ポルトガル,portugal,オランダ,netherlands,FIFA World Cup Stadium Nuremberg,1,0,,,,,,2026/3/13
WC-2006-MD053,italy-vs-australia,WC,2006,MD053,Round-16,,ラウンド16,6/26(月)17:00,イタリア,italy,オーストラリア,australia,FIFA World Cup Stadium Kaiserslautern,1,0,,,,,,2026/3/13
WC-2006-MD054,switzerland-vs-ukraine,WC,2006,MD054,Round-16,,ラウンド16,6/26(月)21:00,スイス,switzerland,ウクライナ,ukraine,FIFA World Cup Stadium Cologne,0,0,0,3,,,延長・PK戦,2026/3/13
WC-2006-MD055,brazil-vs-ghana,WC,2006,MD055,Round-16,,ラウンド16,6/27(火)17:00,ブラジル,brazil,ガーナ,ghana,FIFA World Cup Stadium Dortmund,3,0,,,,,,2026/3/13
WC-2006-MD056,spain-vs-france,WC,2006,MD056,Round-16,,ラウンド16,6/27(火)21:00,スペイン,spain,フランス,france,FIFA World Cup Stadium Hanover,1,3,,,,,,2026/3/13
WC-2006-MD057,germany-vs-argentina,WC,2006,MD057,Quarter-Final,,準々決勝,6/30(金)17:00,ドイツ,germany,アルゼンチン,argentina,FIFA World Cup Stadium Berlin,1,1,4,2,,,延長・PK戦,2026/3/13
WC-2006-MD058,italy-vs-ukraine,WC,2006,MD058,Quarter-Final,,準々決勝,6/30(金)21:00,イタリア,italy,ウクライナ,ukraine,FIFA World Cup Stadium Hamburg,3,0,,,,,,2026/3/13
WC-2006-MD059,england-vs-portugal,WC,2006,MD059,Quarter-Final,,準々決勝,7/1(土)17:00,イングランド,england,ポルトガル,portugal,FIFA World Cup Stadium Gelsenkirchen,0,0,1,3,,,延長・PK戦,2026/3/13
WC-2006-MD060,brazil-vs-france,WC,2006,MD060,Quarter-Final,,準々決勝,7/1(土)21:00,ブラジル,brazil,フランス,france,FIFA World Cup Stadium Frankfurt,0,1,,,,,,2026/3/13
WC-2006-MD061,germany-vs-italy,WC,2006,MD061,Semi-Final,,準決勝,7/4(火)21:00,ドイツ,germany,イタリア,italy,FIFA World Cup Stadium Dortmund,0,2,,,,,延長,2026/3/13
WC-2006-MD062,portugal-vs-france,WC,2006,MD062,Semi-Final,,準決勝,7/5(水)21:00,ポルトガル,portugal,フランス,france,FIFA World Cup Stadium Munich,0,1,,,,,,2026/3/13
WC-2006-MD063,germany-vs-portugal,WC,2006,MD063,Third-Place,,3位決定戦,7/8(土)21:00,ドイツ,germany,ポルトガル,portugal,FIFA World Cup Stadium Stuttgart,3,1,,,,,,2026/3/13
WC-2006-MD064,italy-vs-france,WC,2006,MD064,Final,,決勝,7/9(日)20:00,イタリア,italy,フランス,france,Olympiastadion Berlin,1,1,5,3,,,延長・PK戦,2026/3/13
WC-2002-MD001,france-vs-senegal,WC,2002,MD001,Group-Phase,A,第１節,5/31(金)20:30,フランス,france,セネガル,senegal,Seoul World Cup Stadium,0,1,,,,,,2026/3/13
WC-2002-MD002,ireland-vs-cameroon,WC,2002,MD002,Group-Phase,E,第１節,6/1(土)15:30,アイルランド,ireland,カメルーン,cameroon,Niigata Stadium,1,1,,,,,,2026/3/13
WC-2002-MD003,germany-vs-saudi-arabia,WC,2002,MD003,Group-Phase,E,第１節,6/1(土)20:30,ドイツ,germany,サウジアラビア,saudi-arabia,Sapporo Dome,8,0,,,,,,2026/3/13
WC-2002-MD004,denmark-vs-uruguay,WC,2002,MD004,Group-Phase,A,第１節,6/1(土)18:00,デンマーク,denmark,ウルグアイ,uruguay,Ulsan Munsu Football Stadium,2,1,,,,,,2026/3/13
WC-2002-MD005,paraguay-vs-south-africa,WC,2002,MD005,Group-Phase,B,第１節,6/2(日)15:30,パラグアイ,paraguay,南アフリカ,south-africa,Busan Asiad Main Stadium,2,2,,,,,,2026/3/13
WC-2002-MD006,slovenia-vs-spain,WC,2002,MD006,Group-Phase,B,第１節,6/2(日)18:30,スロベニア,slovenia,スペイン,spain,Gwangju World Cup Stadium,1,3,,,,,,2026/3/13
WC-2002-MD007,argentina-vs-nigeria,WC,2002,MD007,Group-Phase,F,第１節,6/2(日)20:30,アルゼンチン,argentina,ナイジェリア,nigeria,Ibaraki Kashima Stadium,1,0,,,,,,2026/3/13
WC-2002-MD008,england-vs-sweden,WC,2002,MD008,Group-Phase,F,第１節,6/2(日)18:00,イングランド,england,スウェーデン,sweden,Saitama Stadium 2002,1,1,,,,,,2026/3/13
WC-2002-MD009,brazil-vs-turkey,WC,2002,MD009,Group-Phase,C,第１節,6/3(月)15:30,ブラジル,brazil,トルコ,turkey,Ulsan Munsu Football Stadium,2,1,,,,,,2026/3/13
WC-2002-MD010,china-vs-costa-rica,WC,2002,MD010,Group-Phase,C,第１節,6/3(月)20:30,中国,china,コスタリカ,costa-rica,Gwangju World Cup Stadium,0,2,,,,,,2026/3/13
WC-2002-MD011,south-korea-vs-poland,WC,2002,MD011,Group-Phase,D,第１節,6/4(火)15:30,韓国,south-korea,ポーランド,poland,Busan Asiad Main Stadium,2,0,,,,,,2026/3/13
WC-2002-MD012,usa-vs-portugal,WC,2002,MD012,Group-Phase,D,第１節,6/4(火)20:30,アメリカ,usa,ポルトガル,portugal,Suwon World Cup Stadium,3,2,,,,,,2026/3/13
WC-2002-MD013,croatia-vs-mexico,WC,2002,MD013,Group-Phase,G,第１節,6/3(月)18:00,クロアチア,croatia,メキシコ,mexico,Niigata Stadium,0,1,,,,,,2026/3/13
WC-2002-MD014,italy-vs-ecuador,WC,2002,MD014,Group-Phase,G,第１節,6/3(月)15:30,イタリア,italy,エクアドル,ecuador,Sapporo Dome,2,0,,,,,,2026/3/13
WC-2002-MD015,japan-vs-belgium,WC,2002,MD015,Group-Phase,H,第１節,6/4(火)18:00,日本,japan,ベルギー,belgium,Saitama Stadium 2002,2,2,,,,,,2026/3/13
WC-2002-MD016,russia-vs-tunisia,WC,2002,MD016,Group-Phase,H,第１節,6/5(水)15:30,ロシア,russia,チュニジア,tunisia,Kobe Wing Stadium,2,0,,,,,,2026/3/13
WC-2002-MD017,denmark-vs-senegal,WC,2002,MD017,Group-Phase,A,第２節,6/6(木)15:30,デンマーク,denmark,セネガル,senegal,Daegu World Cup Stadium,1,1,,,,,,2026/3/13
WC-2002-MD018,france-vs-uruguay,WC,2002,MD018,Group-Phase,A,第２節,6/6(木)18:00,フランス,france,ウルグアイ,uruguay,Busan Asiad Main Stadium,0,0,,,,,,2026/3/13
WC-2002-MD019,cameroon-vs-saudi-arabia,WC,2002,MD019,Group-Phase,E,第２節,6/6(木)20:30,カメルーン,cameroon,サウジアラビア,saudi-arabia,Saitama Stadium 2002,1,0,,,,,,2026/3/13
WC-2002-MD020,germany-vs-ireland,WC,2002,MD020,Group-Phase,E,第２節,6/5(水)18:00,ドイツ,germany,アイルランド,ireland,Ibaraki Kashima Stadium,1,1,,,,,,2026/3/13
WC-2002-MD021,spain-vs-paraguay,WC,2002,MD021,Group-Phase,B,第２節,6/8(土)15:30,スペイン,spain,パラグアイ,paraguay,Jeonju World Cup Stadium,3,1,,,,,,2026/3/13
WC-2002-MD022,south-africa-vs-slovenia,WC,2002,MD022,Group-Phase,B,第２節,6/8(土)20:30,南アフリカ,south-africa,スロベニア,slovenia,Daegu World Cup Stadium,1,0,,,,,,2026/3/13
WC-2002-MD023,sweden-vs-nigeria,WC,2002,MD023,Group-Phase,F,第２節,6/7(金)15:30,スウェーデン,sweden,ナイジェリア,nigeria,Kobe Wing Stadium,2,1,,,,,,2026/3/13
WC-2002-MD024,argentina-vs-england,WC,2002,MD024,Group-Phase,F,第２節,6/7(金)20:30,アルゼンチン,argentina,イングランド,england,Sapporo Dome,0,1,,,,,,2026/3/13
WC-2002-MD025,brazil-vs-china,WC,2002,MD025,Group-Phase,C,第２節,6/8(土)18:00,ブラジル,brazil,中国,china,Jeju World Cup Stadium,4,0,,,,,,2026/3/13
WC-2002-MD026,costa-rica-vs-turkey,WC,2002,MD026,Group-Phase,C,第２節,6/9(日)15:30,コスタリカ,costa-rica,トルコ,turkey,Incheon Munhak Stadium,1,1,,,,,,2026/3/13
WC-2002-MD027,south-korea-vs-usa,WC,2002,MD027,Group-Phase,D,第２節,6/10(月)15:30,韓国,south-korea,アメリカ,usa,Daegu World Cup Stadium,1,1,,,,,,2026/3/13
WC-2002-MD028,portugal-vs-poland,WC,2002,MD028,Group-Phase,D,第２節,6/10(月)20:30,ポルトガル,portugal,ポーランド,poland,Jeonju World Cup Stadium,4,0,,,,,,2026/3/13
WC-2002-MD029,italy-vs-croatia,WC,2002,MD029,Group-Phase,G,第２節,6/8(土)20:30,イタリア,italy,クロアチア,croatia,Ibaraki Kashima Stadium,1,2,,,,,,2026/3/13
WC-2002-MD030,mexico-vs-ecuador,WC,2002,MD030,Group-Phase,G,第２節,6/9(日)18:00,メキシコ,mexico,エクアドル,ecuador,Miyagi Stadium,2,1,,,,,,2026/3/13
WC-2002-MD031,japan-vs-russia,WC,2002,MD031,Group-Phase,H,第２節,6/9(日)20:30,日本,japan,ロシア,russia,Yokohama International Stadium,1,0,,,,,,2026/3/13
WC-2002-MD032,tunisia-vs-belgium,WC,2002,MD032,Group-Phase,H,第２節,6/10(月)18:00,チュニジア,tunisia,ベルギー,belgium,Oita Stadium,1,1,,,,,,2026/3/13
WC-2002-MD033,denmark-vs-france,WC,2002,MD033,Group-Phase,A,第３節,6/11(火)15:30,デンマーク,denmark,フランス,france,Incheon Munhak Stadium,2,0,,,,,,2026/3/13
WC-2002-MD034,senegal-vs-uruguay,WC,2002,MD034,Group-Phase,A,第３節,6/11(火)15:30,セネガル,senegal,ウルグアイ,uruguay,Suwon World Cup Stadium,3,3,,,,,,2026/3/13
WC-2002-MD035,cameroon-vs-germany,WC,2002,MD035,Group-Phase,E,第３節,6/11(火)20:30,カメルーン,cameroon,ドイツ,germany,Shizuoka Stadium Ecopa,0,2,,,,,,2026/3/13
WC-2002-MD036,ireland-vs-saudi-arabia,WC,2002,MD036,Group-Phase,E,第３節,6/11(火)20:30,アイルランド,ireland,サウジアラビア,saudi-arabia,Yokohama International Stadium,3,0,,,,,,2026/3/13
WC-2002-MD037,spain-vs-south-africa,WC,2002,MD037,Group-Phase,B,第３節,6/12(水)15:30,スペイン,spain,南アフリカ,south-africa,Daejeon World Cup Stadium,3,2,,,,,,2026/3/13
WC-2002-MD038,slovenia-vs-paraguay,WC,2002,MD038,Group-Phase,B,第３節,6/12(水)15:30,スロベニア,slovenia,パラグアイ,paraguay,Seogwipo World Cup Stadium,1,3,,,,,,2026/3/13
WC-2002-MD039,sweden-vs-argentina,WC,2002,MD039,Group-Phase,F,第３節,6/12(水)20:30,スウェーデン,sweden,アルゼンチン,argentina,Miyagi Stadium,1,1,,,,,,2026/3/13
WC-2002-MD040,nigeria-vs-england,WC,2002,MD040,Group-Phase,F,第３節,6/12(水)20:30,ナイジェリア,nigeria,イングランド,england,Nagai Stadium,0,0,,,,,,2026/3/13
WC-2002-MD041,costa-rica-vs-brazil,WC,2002,MD041,Group-Phase,C,第３節,6/13(木)15:30,コスタリカ,costa-rica,ブラジル,brazil,Suwon World Cup Stadium,2,5,,,,,,2026/3/13
WC-2002-MD042,turkey-vs-china,WC,2002,MD042,Group-Phase,C,第３節,6/13(木)15:30,トルコ,turkey,中国,china,Seoul World Cup Stadium,3,0,,,,,,2026/3/13
WC-2002-MD043,portugal-vs-south-korea,WC,2002,MD043,Group-Phase,D,第３節,6/14(金)15:30,ポルトガル,portugal,韓国,south-korea,Incheon Munhak Stadium,0,1,,,,,,2026/3/13
WC-2002-MD044,poland-vs-usa,WC,2002,MD044,Group-Phase,D,第３節,6/14(金)15:30,ポーランド,poland,アメリカ,usa,Daejeon World Cup Stadium,3,1,,,,,,2026/3/13
WC-2002-MD045,croatia-vs-ecuador,WC,2002,MD045,Group-Phase,G,第３節,6/13(木)20:30,クロアチア,croatia,エクアドル,ecuador,Yokohama International Stadium,0,1,,,,,,2026/3/13
WC-2002-MD046,mexico-vs-italy,WC,2002,MD046,Group-Phase,G,第３節,6/13(木)20:30,メキシコ,mexico,イタリア,italy,Oita Stadium,1,1,,,,,,2026/3/13
WC-2002-MD047,japan-vs-tunisia,WC,2002,MD047,Group-Phase,H,第３節,6/14(金)20:30,日本,japan,チュニジア,tunisia,Nagai Stadium,2,0,,,,,,2026/3/13
WC-2002-MD048,belgium-vs-russia,WC,2002,MD048,Group-Phase,H,第３節,6/14(金)20:30,ベルギー,belgium,ロシア,russia,Shizuoka Stadium Ecopa,3,2,,,,,,2026/3/13
WC-2002-MD049,germany-vs-paraguay,WC,2002,MD049,Round-16,,ラウンド16,6/15(土)15:30,ドイツ,germany,パラグアイ,paraguay,Jeju World Cup Stadium,1,0,,,,,,2026/3/13
WC-2002-MD050,denmark-vs-england,WC,2002,MD050,Round-16,,ラウンド16,6/15(土)20:30,デンマーク,denmark,イングランド,england,Niigata Stadium,0,3,,,,,,2026/3/13
WC-2002-MD051,sweden-vs-senegal,WC,2002,MD051,Round-16,,ラウンド16,6/16(日)15:30,スウェーデン,sweden,セネガル,senegal,Oita Stadium,1,2,,,,,延長,2026/3/13
WC-2002-MD052,spain-vs-ireland,WC,2002,MD052,Round-16,,ラウンド16,6/16(日)20:30,スペイン,spain,アイルランド,ireland,Suwon World Cup Stadium,1,1,3,2,,,延長・PK戦,2026/3/13
WC-2002-MD053,mexico-vs-usa,WC,2002,MD053,Round-16,,ラウンド16,6/17(月)15:30,メキシコ,mexico,アメリカ,usa,Jeonju World Cup Stadium,0,2,,,,,,2026/3/13
WC-2002-MD054,brazil-vs-belgium,WC,2002,MD054,Round-16,,ラウンド16,6/17(月)20:30,ブラジル,brazil,ベルギー,belgium,Kobe Wing Stadium,2,0,,,,,,2026/3/13
WC-2002-MD055,japan-vs-turkey,WC,2002,MD055,Round-16,,ラウンド16,6/18(火)15:30,日本,japan,トルコ,turkey,Miyagi Stadium,0,1,,,,,,2026/3/13
WC-2002-MD056,south-korea-vs-italy,WC,2002,MD056,Round-16,,ラウンド16,6/18(火)20:30,韓国,south-korea,イタリア,italy,Daejeon World Cup Stadium,2,1,,,,,延長,2026/3/13
WC-2002-MD057,england-vs-brazil,WC,2002,MD057,Quarter-Final,,準々決勝,6/21(金)15:30,イングランド,england,ブラジル,brazil,Shizuoka Stadium Ecopa,1,2,,,,,,2026/3/13
WC-2002-MD058,germany-vs-usa,WC,2002,MD058,Quarter-Final,,準々決勝,6/21(金)20:30,ドイツ,germany,アメリカ,usa,Munsu Cup Stadium,1,0,,,,,,2026/3/13
WC-2002-MD059,spain-vs-south-korea,WC,2002,MD059,Quarter-Final,,準々決勝,6/22(土)15:30,スペイン,spain,韓国,south-korea,Gwangju World Cup Stadium,0,0,3,5,,,延長・PK戦,2026/3/13
WC-2002-MD060,senegal-vs-turkey,WC,2002,MD060,Quarter-Final,,準々決勝,6/22(土)20:30,セネガル,senegal,トルコ,turkey,Nagai Stadium,0,1,,,,,延長,2026/3/13
WC-2002-MD061,south-korea-vs-germany,WC,2002,MD061,Semi-Final,,準決勝,6/25(火)20:30,韓国,south-korea,ドイツ,germany,Seoul World Cup Stadium,0,1,,,,,,2026/3/13
WC-2002-MD062,brazil-vs-turkey,WC,2002,MD062,Semi-Final,,準決勝,6/26(水)20:30,ブラジル,brazil,トルコ,turkey,Saitama Stadium 2002,1,0,,,,,,2026/3/13
WC-2002-MD063,south-korea-vs-turkey,WC,2002,MD063,Third-Place,,3位決定戦,6/29(土)20:00,韓国,south-korea,トルコ,turkey,Daegu World Cup Stadium,2,3,,,,,,2026/3/13
WC-2002-MD064,germany-vs-brazil,WC,2002,MD064,Final,,決勝,6/30(日)20:00,ドイツ,germany,ブラジル,brazil,Yokohama International Stadium,0,2,,,,,,2026/3/13
UCL-2025-26-PO-001,,UCL,2025-26,MD501,KPプレーオフ,,KP-PO 1st leg,2026-02-18,ガラタサライ,galatasaray,ユヴェントス,juventus,,5,2,,,,,,
UCL-2025-26-PO-002,,UCL,2025-26,MD502,KPプレーオフ,,KP-PO 1st leg,2026-02-18,モナコ,monaco,パリSG,paris-saint-germain,,2,3,,,,,,
UCL-2025-26-PO-003,,UCL,2025-26,MD503,KPプレーオフ,,KP-PO 1st leg,2026-02-18,ベンフィカ,benfica,レアル・マドリード,real-madrid,,0,1,,,,,,
UCL-2025-26-PO-004,,UCL,2025-26,MD504,KPプレーオフ,,KP-PO 1st leg,2026-02-18,ドルトムント,borussia-dortmund,アタランタ,atalanta,,2,0,,,,,,
UCL-2025-26-PO-005,,UCL,2025-26,MD505,KPプレーオフ,,KP-PO 1st leg,2026-02-19,カラバフ,karabakh,ニューカッスル,newcastle-united,,1,6,,,,,,
UCL-2025-26-PO-006,,UCL,2025-26,MD506,KPプレーオフ,,KP-PO 1st leg,2026-02-19,オリンピアコス,olympiacos,レバークーゼン,bayer-leverkusen,,0,2,,,,,,
UCL-2025-26-PO-007,,UCL,2025-26,MD507,KPプレーオフ,,KP-PO 1st leg,2026-02-19,ボデ/グリムト,bodø-glimt,インテル,inter,,3,1,,,,,,
UCL-2025-26-PO-008,,UCL,2025-26,MD508,KPプレーオフ,,KP-PO 1st leg,2026-02-19,クラブ・ブルッヘ,club-brugge,アトレティコ,atletico-madrid,,3,3,,,,,,
UCL-2025-26-PO-009,,UCL,2025-26,MD509,KPプレーオフ,,KP-PO 2nd leg,2026-02-25,アトレティコ,atletico-madrid,クラブ・ブルッヘ,club-brugge,,4,1,,,,,,
UCL-2025-26-PO-010,,UCL,2025-26,MD510,KPプレーオフ,,KP-PO 2nd leg,2026-02-25,ニューカッスル,newcastle-united,カラバフ,karabakh,,3,2,,,,,,
UCL-2025-26-PO-011,,UCL,2025-26,MD511,KPプレーオフ,,KP-PO 2nd leg,2026-02-25,レバークーゼン,bayer-leverkusen,オリンピアコス,olympiacos,,0,0,,,,,,
UCL-2025-26-PO-012,,UCL,2025-26,MD512,KPプレーオフ,,KP-PO 2nd leg,2026-02-25,インテル,inter,ボデ/グリムト,bodø-glimt,,1,2,,,,,,
UCL-2025-26-PO-013,,UCL,2025-26,MD513,KPプレーオフ,,KP-PO 2nd leg,2026-02-26,アタランタ,atalanta,ドルトムント,borussia-dortmund,,4,1,,,,,,
UCL-2025-26-PO-014,,UCL,2025-26,MD514,KPプレーオフ,,KP-PO 2nd leg,2026-02-26,ユヴェントス,juventus,ガラタサライ,galatasaray,,3,2,,,,,,
UCL-2025-26-PO-015,,UCL,2025-26,MD515,KPプレーオフ,,KP-PO 2nd leg,2026-02-26,パリSG,paris-saint-germain,モナコ,monaco,,2,2,,,,,,
UCL-2025-26-PO-016,,UCL,2025-26,MD516,KPプレーオフ,,KP-PO 2nd leg,2026-02-26,レアル・マドリード,real-madrid,ベンフィカ,benfica,,2,1,,,,,,
UCL-2025-26-R16-001,,UCL,2025-26,MD601,Round 16,,Round16 1st leg,2026-03-11,ガラタサライ,galatasaray,リヴァプール,liverpool,,1,0,,,,,,2026/05/31
UCL-2025-26-R16-002,,UCL,2025-26,MD602,Round 16,,Round16 1st leg,2026-03-11,ニューカッスル,newcastle-united,バルセロナ,barcelona,,1,1,,,,,,2026/05/31
UCL-2025-26-R16-003,,UCL,2025-26,MD603,Round 16,,Round16 1st leg,2026-03-11,アトレティコ,atletico-madrid,トッテナム,tottenham-hotspur,,5,2,,,,,,2026/05/31
